E,N,H,Rho.1,Rho.2,Rho.3,Rho.4,Rho.6,Gamma
14.06024834,52.40680002,57.78099823,314.0415476,414.9486333,974.9032852,790.5026589,2006.260188,1.011155841
14.06021167,52.40678167,57.78099823,280.0642918,367.2156919,701.8873794,332.1035414,1449.602795,1.059340668
14.060175,52.40676168,57.81600189,292.7381932,408.2160901,617.4350011,160.0089752,1473.445905,1.064790909
14.06014,52.40674165,57.85900116,331.1162545,417.8166804,765.6056966,191.7786518,1434.166028,1.022757178
14.06010333,52.40672166,57.95600128,318.616878,452.2827246,632.9386988,248.4187451,1433.847715,1.00829425
14.06006833,52.40670335,58.06700134,363.3306383,467.8461356,720.0443936,233.0592551,1764.112228,1.010899771
14.06003333,52.406685,58.20299912,380.3954081,477.8449679,802.3304212,219.7249418,1841.277472,1.020492697
14.05999833,52.40666501,58.35300064,352.3184024,541.3135787,842.3500935,163.2589478,1525.533612,1.036094073
14.05996167,52.40664667,58.54399872,412.1845234,614.0352973,1067.179148,553.9530477,1731.561771,1.055355554
14.05992667,52.40662667,58.76300049,383.7006492,625.5063409,972.7114377,771.2262077,1740.270669,1.030522739
14.05989,52.40660833,59.02299881,344.7350715,495.274609,1024.0396,634.6405263,1763.048701,1.017036249
14.059855,52.40658833,59.32500076,245.0151491,396.8078506,686.2694137,296.6865352,1545.747243,1.057450372
14.05982,52.40656999,59.56200028,106.9971016,132.1411407,163.1589685,141.6381772,655.154215,1.085761008
14.05978333,52.40654999,59.7859993,102.1716593,86.94895694,310.4220867,264.2812375,450.5578519,1.132422894
14.05974833,52.40653165,59.99499893,148.4437143,115.3690455,198.3920524,535.8682833,1519.591106,1.16438537
14.05971167,52.40651166,60.1780014,140.7024315,116.8051666,195.1761002,226.3928606,764.1744715,1.164103046
14.059675,52.40649166,60.35400009,173.1791523,82.01632677,296.0694851,316.2482789,940.351036,1.149626654
14.05963833,52.40647167,60.49300003,181.59227,97.79141706,172.659167,316.7992146,481.9413437,1.137051306
14.05960333,52.40645167,60.61700058,157.405042,51.03569683,262.6241397,447.5988692,1006.123301,1.126611942
14.05956833,52.40643333,60.71699905,174.1742187,83.58674833,259.6401577,223.2333541,1296.890064,1.156789841
14.05953167,52.40641333,60.82500076,140.3731011,100.7300973,248.2244839,311.4714736,865.9109131,1.196166971
14.05949667,52.40639499,60.91400147,215.0608385,154.8787804,255.0544127,238.7409275,858.6721118,1.194649258
14.05946,52.406375,60.99399948,193.0780662,117.6985587,254.3941787,152.4844065,660.7587771,1.174754016
14.05942333,52.406355,61.0890007,160.1492683,147.5516366,135.8318277,432.8398265,426.1598888,1.154197546
14.059385,52.406335,61.16899872,176.5109596,143.9813672,319.5498276,22.21945872,855.0405599,1.149130365
14.05934833,52.40631501,61.24100113,214.3573631,143.9364003,319.0629127,358.4966627,977.3425681,1.130742715
14.05931333,52.40629667,61.31499863,244.7580247,243.6406507,382.0812808,394.677539,1036.947341,1.138631827
14.05927833,52.40627832,61.37599945,215.5871786,177.0739126,396.8249983,120.6013539,1160.854454,1.150781161
14.05924333,52.40626167,61.43099976,188.7792132,136.966064,313.1100564,113.5217364,922.9781611,1.154601233
14.05920833,52.40624332,61.46300125,201.2145793,132.649342,237.800211,429.456731,1025.048402,1.158401437
14.05917333,52.40622333,61.45899963,212.138963,85.42932983,2972.841851,2056.697482,6416.194368,1.172141699
14.05913833,52.40620499,61.42599869,174.1546302,113.4658656,243.9470581,923.4332447,2014.54255,1.198812085
14.05910167,52.40618668,61.3769989,245.8209964,239.4111494,1140.101978,1038.207551,1010.204896,1.198374878
14.059065,52.40616668,61.31600189,131.5212552,382.8005252,444.5805225,279.4164397,3453.072328,1.177604263
14.05902833,52.40614834,61.26200104,244.2278482,208.985051,359.5288106,515.5954839,2961.671468,1.147427768
14.05899333,52.40612834,61.2159996,331.0414687,420.851399,600.1296026,197.8386916,1158.177345,1.165385611
14.058955,52.40610835,61.19300079,338.5391953,438.5456617,808.0594809,256.9436369,1652.999063,1.148854684
14.05891667,52.40608832,61.16999817,341.7089015,394.3855739,685.1402491,369.8465115,1524.175799,1.125737708
14.05888,52.40606833,61.1780014,282.5189548,360.5670578,761.3041094,314.2487328,1255.879962,1.103104782
14.05884334,52.40604833,61.20500183,288.2656129,343.1624147,657.2730374,426.8637163,1176.433567,1.109973917
14.05880834,52.40602999,61.22700119,354.7275328,377.0176882,727.6640067,102.6109895,1790.308163,1.131533777
14.05877334,52.40601168,61.22700119,273.4697467,357.2218751,655.4408425,281.741251,1619.858982,1.167588965
14.05874,52.40599333,61.23300171,189.3745536,162.9407276,326.3048832,309.8934021,849.0539715,1.185635565
14.058705,52.40597499,61.22900009,203.1805744,85.08685976,186.4045253,443.5289648,643.7464144,1.180919354
14.05866834,52.405955,61.19900131,213.4885446,227.5479987,466.2086214,221.3303299,968.6155993,1.20963905
14.05863333,52.40593665,61.1570015,185.408289,213.7273983,398.1543357,87.21734152,808.9495978,1.200045108
14.05859667,52.40591834,61.11500168,113.8564173,65.3733312,136.3312137,122.1209823,1000.487153,1.193836502
14.05856167,52.40589835,61.06900024,111.0382541,67.17667849,145.5254179,123.3004956,535.130959,1.208658405
14.058525,52.40587832,61.0359993,211.6838653,243.4499615,273.0378943,38.94985883,597.8685543,1.167669284
14.05848833,52.40586001,61.01699829,305.3129717,404.7115481,613.1012257,318.1408657,1327.309806,1.12702662
14.05845167,52.40584002,61.01699829,291.7075342,371.4811436,700.6254115,183.3522231,1452.900911,1.126640375
14.05841667,52.40581999,61.00600052,320.8129991,362.6668194,630.9616454,530.0748482,1408.576936,1.155490228
14.05838167,52.40580168,61.05500031,360.5216598,485.5458005,838.4858835,680.7201681,1787.326052,1.187215302
14.058345,52.40578334,61.11899948,359.3051314,485.5271223,789.7258251,584.2145379,1756.904289,1.178052332
14.05831,52.40576334,61.1949997,296.5733159,345.0427133,723.2988925,336.3930571,1679.322976,1.149895987
14.058275,52.405745,61.28699875,175.2920516,159.9981281,374.9586248,269.4464949,1084.344297,1.145171329
14.05823833,52.40572666,61.38399887,152.8527633,106.5593258,292.989651,22.87883924,937.3570406,1.145476038
14.05820333,52.40570666,61.45899963,234.8609405,246.7295816,406.3544513,140.3001821,851.7118362,1.161551825
14.05816667,52.40568667,61.52899933,109.4335712,92.54056665,353.9396696,219.8302405,986.4257056,1.203245667
14.05813167,52.40566832,61.60900116,103.5351697,89.7020119,297.8522064,222.8163964,708.4278508,1.222027106
14.058095,52.40565001,61.65100098,138.2641829,95.61877059,317.4614306,398.8290898,990.7686855,1.216633655
14.05806,52.40563167,61.68099976,123.2263585,84.07715093,403.4562974,68.48195754,1013.509822,1.23971239
14.058025,52.40561167,61.70000076,133.7392585,38.64961183,309.4979213,189.3400035,1326.289329,1.255024341
14.05799,52.40559333,61.68500137,111.5879128,48.441032,456.501206,35.07040697,1051.40033,1.226526968
14.057955,52.40557499,61.69100189,143.6321576,83.3542057,314.0128068,182.1707549,946.1905846,1.216037186
14.05792,52.40555668,61.67300034,271.6442867,270.600508,411.5972222,80.84166541,1050.000453,1.196599075
14.057885,52.40553665,61.65499878,191.871488,163.6603647,428.572908,169.731149,812.883285,1.167249835
14.05785,52.40551834,61.60699844,110.5873187,71.15785548,243.2629122,178.2906071,505.6963602,1.211384085
14.057815,52.4055,61.57500076,110.1751079,78.60991909,220.5279556,65.71177241,437.8150373,1.236138867
14.05778,52.40548,61.54700089,129.8214308,76.14037936,175.0418178,276.9764474,919.1875394,1.229871619
14.057745,52.40546166,61.51300049,113.7928693,76.82254897,180.2803253,181.2957231,656.4557969,1.246728894
14.05771,52.40544332,61.46699905,88.79396874,70.73108245,125.1734418,63.82790721,360.4680492,1.259297784
14.057675,52.40542332,61.39899826,95.52631021,49.35240605,202.3641173,130.3713025,363.0713478,1.26598465
14.05764,52.40540501,61.32500076,85.25102074,46.78271745,152.2435944,97.03508441,587.692914,1.30755943
14.05760333,52.40538499,61.23699951,75.8397536,73.90463623,135.0226961,86.87411953,323.4934364,1.308163495
14.05756667,52.40536499,61.17599869,76.89331923,63.24525589,129.6051756,77.7387837,347.1459759,1.251453156
14.05752833,52.405345,61.06900024,72.78293298,52.79852772,104.5342726,57.74818204,440.3976605,1.263921405
14.05749167,52.405325,60.96900177,65.33260075,42.56228941,167.964452,18.12390207,355.2972717,1.294919238
14.05745333,52.405305,60.85300064,80.14608151,28.11074149,113.2172401,53.08430288,361.0054468,1.322465735
14.05741667,52.40528501,60.78300095,142.9428992,129.7981817,158.6076087,48.39825384,255.1393749,1.288432898
14.05737833,52.40526501,60.6949997,170.6155369,220.5108177,344.9513438,19.6381832,602.8338199,1.218644421
14.05734167,52.40524499,60.62799835,191.2877034,176.5198025,387.7687973,119.0206269,676.5063547,1.184527344
14.05730667,52.40522668,60.56900024,230.3643319,257.8321525,445.9821429,85.07690016,861.4875631,1.200951334
14.05727,52.40520668,60.4640007,245.7856859,310.6731032,385.5471059,305.0187509,988.4420879,1.196966635
14.05723167,52.40518665,60.38100052,230.7470228,289.5404098,470.1993856,398.658296,1263.878853,1.178598761
14.05719334,52.40516666,60.29899979,215.7951154,224.8802415,581.3574803,53.4065661,1295.354307,1.224186316
14.05715667,52.40514666,60.20899963,188.2169908,230.6040288,390.2725984,166.9092889,332.8188018,1.251962677
14.05711833,52.40512667,60.11000061,82.81462634,57.42959895,116.2484695,41.20664372,287.4300139,1.236143787
14.05708,52.40510667,60.01800156,87.58219068,45.49388041,130.6259108,39.68603844,443.8698994,1.235675372
14.05704333,52.40508668,59.91799927,91.25934833,84.06419457,213.8837942,13.95805968,327.722754,1.264511169
14.057005,52.40506668,59.82500076,113.0175661,77.1328379,266.8599041,34.00166892,309.1539646,1.258239154
14.05696834,52.40504665,59.78699875,101.8902703,65.19113369,138.9640133,468.2064154,243.9471229,1.262410419
14.05693333,52.40502834,59.72000122,104.4026006,52.65572759,254.371729,5.409420266,373.4791732,1.284592017
14.05689833,52.40500835,59.6590004,115.1577603,66.19699941,205.1935796,13.86536354,282.4964702,1.291007208
14.05686167,52.40499001,59.61299896,122.193092,80.28715838,149.5913789,34.14360976,207.9728467,1.298074567
14.056825,52.40497166,59.59199905,170.4186471,200.4254277,333.8942308,181.6198425,454.3614112,1.274203101
14.05679,52.40495167,59.56700134,202.9579594,200.1425052,500.8571127,458.3070766,613.9102713,1.244395007
14.05675333,52.40493333,59.57500076,187.1067111,245.3590806,545.2637737,256.1170027,779.2769243,1.216417737
14.05671667,52.40491502,59.5890007,185.626715,233.3252828,460.8691899,265.0180357,778.1340828,1.193312311
14.05668167,52.40489499,59.57899857,186.4870897,226.9394935,515.6262887,297.2694535,851.8041748,1.195116632
14.05664667,52.40487668,59.63600159,202.0641228,267.8175641,562.8016476,357.3178752,916.4998223,1.244179242
14.05661167,52.40485834,59.68299866,186.0554648,221.6559276,386.9482561,130.2768599,649.1258798,1.232289435
14.05657667,52.40483999,59.73500061,150.1722531,142.4691681,327.3215175,160.8514747,535.1825888,1.233066016
14.05654167,52.40482,59.79299927,96.91051194,69.67411619,236.8115046,89.23316717,475.2574994,1.279808777
14.05650667,52.40480166,59.85800171,80.57508838,66.80980022,121.2510194,48.15460059,295.2155605,1.323320532
14.05647167,52.40478334,59.91899872,87.99182499,69.60881131,253.2790848,45.15134843,330.8691516,1.319496307
14.05643667,52.40476335,59.97200012,85.94852764,69.780886,232.4794209,55.42818534,477.0660185,1.268765875
14.0564,52.40474501,60.01200104,105.0382593,93.29665524,353.4783911,16.02525177,816.3647902,1.273426923
14.056365,52.40472666,60.04899979,106.3614598,8.634732453,457.0537134,246.3269263,938.8852523,1.272359406
14.05633,52.40470667,60.07899857,97.47162951,65.73731459,101.3690213,202.7700089,336.1210038,1.188713553
14.056295,52.40468667,60.09999847,133.3560987,149.499536,430.1683132,377.910532,793.5244949,1.175088406
14.05626,52.40466833,60.12400055,214.1224659,175.2472448,410.7572704,88.33613453,1011.652567,1.186372992
14.056225,52.40464834,60.13499832,196.8340802,191.6645694,444.4237307,114.193605,1247.661321,1.181860919
14.05619,52.40462999,60.12799835,206.3183473,254.1862342,599.3622323,257.7290485,1049.195098,1.216972247
14.056155,52.40461165,60.13000107,101.3014659,126.4112221,306.6052773,32.7050233,736.4057459,1.195301468
14.05612,52.40459166,60.13000107,98.48309978,74.72753662,136.3980687,48.1855383,301.5139901,1.17929371
14.056085,52.40457335,60.12200165,99.76680723,88.69051143,234.4379945,25.91843226,448.1904099,1.211969281
14.05605,52.40455332,60.11199951,103.4291708,88.54850887,187.506956,45.37117347,293.2328675,1.195994757
14.056015,52.40453501,60.12200165,99.25918049,96.46213359,220.5727878,126.4192559,517.5050809,1.210628589
14.05598,52.40451667,60.13700104,122.5080116,95.92332402,148.1885694,52.45787919,265.5550314,1.231067993
14.055945,52.40449832,60.15100098,124.7019741,101.1579469,289.6721311,68.86380725,701.9459647,1.241911432
14.05591,52.40448001,60.15599823,119.0116152,96.74658278,304.2000387,162.8926345,784.0744133,1.217719629
14.055875,52.40446167,60.1629982,113.1989901,86.78858009,238.02304,138.6191897,748.8372317,1.204853003
14.05584,52.40444168,60.16600037,171.6905865,166.8447242,261.5079716,126.6379435,431.0012366,1.210380249
14.055805,52.40442333,60.17900085,101.7336671,104.2482172,225.0935127,197.6121744,718.8627347,1.2372177
14.05577,52.40440499,60.18199921,81.69751069,67.34689641,108.5918114,40.43548324,266.6520023,1.239820313
14.05573667,52.40438833,60.18700028,87.87256151,66.17868038,123.6383933,13.14099474,196.2777768,1.266223932
14.05570167,52.40436834,60.13899994,71.07017829,54.29952335,79.39133148,52.81452445,209.9606895,1.301212408
14.05566667,52.40435,60.11100006,80.69628821,87.69230977,160.4419494,49.22966956,242.263569,1.272256287
14.05563167,52.40433165,60.07300186,80.5471862,70.11042605,114.8243726,30.06154596,184.1937564,1.265507813
14.055595,52.40431166,60.03099823,79.36390699,70.32857846,148.998351,19.60430344,317.862112,1.287335284
14.05555833,52.40429335,59.97200012,78.65126954,78.03664605,181.8355191,44.18318548,505.1758364,1.308338849
14.05552167,52.40427332,59.92100143,75.11034377,76.93488932,225.4514102,128.6290706,650.2703901,1.276422272
14.05548333,52.40425332,59.84600067,116.0835782,120.5968073,129.4905234,89.13701826,1216.988611,1.283497552
14.05544667,52.40423333,59.7859993,145.472685,78.85742583,150.6095735,110.3871523,410.673044,1.29053468
14.05537167,52.40419499,59.73300171,184.2711617,137.8328564,275.3876787,133.8701049,674.4944027,1.22773327
14.055335,52.404175,59.70700073,162.3873173,141.3793174,226.6622666,29.24056247,713.3059997,1.219547256
14.0553,52.404155,59.68899918,200.4215798,120.7012423,205.1355885,228.6531695,991.5833566,1.231125314
14.05526333,52.40413501,59.6949997,183.4783445,130.519043,148.5703619,75.14335793,354.7490777,1.244775995
14.05522833,52.40411666,59.69599915,165.5635938,178.1879281,238.5164135,202.9050608,629.7693615,1.247519232
14.05519333,52.40409832,59.72000122,160.1585369,132.8478167,137.6331426,133.9302298,1866.872827,1.264717572
14.05515833,52.40408001,59.75,134.7396697,104.923515,133.8945605,115.720129,456.7667571,1.248776563
14.055125,52.40406167,59.75699997,107.5363331,88.2652754,154.7652733,44.93358451,629.4588987,1.259149945
14.05509167,52.40404333,59.79499817,96.35614024,95.16481949,247.3876149,419.5058398,1053.292896,1.282177399
14.05505833,52.40402501,59.83200073,81.46183935,92.11876449,103.9815624,154.1258924,381.8308863,1.313695404
14.055025,52.40400667,59.86999893,81.74165235,72.87478752,161.7904627,9.819854483,500.7373574,1.291886139
14.05499167,52.40398833,59.88600159,78.46760288,104.2670204,177.923127,45.70162211,539.8435835,1.306361292
14.05496,52.40397167,59.91199875,74.36365593,78.06803251,152.2725736,112.9958048,596.5571412,1.319082373
14.05492667,52.40395333,59.93099976,94.092313,126.3291269,355.1566671,282.656048,552.2789272,1.301993829
14.05489334,52.40393499,59.92100143,85.41096871,73.34634779,204.5379568,47.45401488,544.691678,1.303421796
14.05485834,52.40391668,59.91400147,75.04110921,72.84417355,104.5558329,68.87854949,737.4548321,1.327550732
14.054825,52.40389668,59.90800095,69.70426674,66.42168755,123.7862683,43.35262788,460.7516997,1.343979041
14.05479,52.40387834,59.86399841,75.93518795,59.60313734,93.99615892,68.73973694,185.6714871,1.324717145
14.05475667,52.40386,59.80899811,69.83467044,49.38644678,99.57068063,27.98617758,305.121815,1.32540542
14.05472333,52.40384165,59.7480011,67.64662867,61.90227548,147.5950789,120.131956,365.3725079,1.308815558
14.05469,52.40382334,59.67900085,81.95595467,42.04188127,226.5492461,258.5749442,392.3015461,1.285170135
14.05465667,52.403805,59.60400009,95.85980954,74.6702053,375.92162,236.8946557,590.5091684,1.268667206
14.05462167,52.40378666,59.52500153,74.00056522,70.26172866,146.8313223,149.6556362,449.4262057,1.291035236
14.05458833,52.40376835,59.39699936,115.2479602,96.02719881,210.7012943,7.696310958,389.7916016,1.258288501
