E,N,H,Rho 1,Rho 2,Rho 3,Rho 4,Rho 5,Rho 6,Gamma,V,Kurs,Strecke gesammt,GWI
13.27214832,52.208485,40.15100098,540.9629947,549.5038293,397.0243848,296.07709,6.576320005,270.3117922,0.936690546,12.27999973,23.70000076,15.22304849,0.173152425
13.27217,52.20851167,40.19599915,614.5852317,560.9058724,457.4738028,371.0224844,4.862844909,323.3481577,0.927837933,12.51000023,25,15.22648082,0.150969774
13.27219165,52.20854,40.22200012,554.8226903,544.8744235,465.3159384,395.1652564,3.156093367,338.4332914,0.920023315,12.15999985,28.20000076,15.22986647,0.165822943
13.27221333,52.20856667,40.24399948,560.0223705,551.4503904,394.328836,325.9050454,4.859576461,410.4242429,0.923234128,12.03999996,26.29999924,15.23325505,0.164856652
13.27223667,52.20859334,40.27799988,607.1549182,595.5019959,490.7929146,397.6631532,1.388274787,269.3628386,0.937885687,12.35000038,24.79999924,15.23660499,0.154472221
13.27225835,52.20862166,40.29700089,518.900598,460.5012059,407.6465626,331.6523778,2.409766076,501.5239749,0.924968155,12.61999989,26,15.24007183,0.178255365
13.27228168,52.20865,40.31000137,512.565477,458.647244,398.2542034,455.558622,8.707491819,522.4258648,0.916575821,12.3199997,27.20000076,15.24354156,0.178821216
13.27230333,52.20867834,40.28300095,627.4397221,690.993047,569.4184492,433.1811101,1.770973904,430.4472966,0.921495233,12.47000027,27,15.24697918,0.146865938
13.27232666,52.208705,40.26200104,783.3782909,694.9422176,614.7335279,609.9433293,2.194700361,559.3742732,0.925142276,12.39000034,26.29999924,15.25044234,0.118096491
13.27234834,52.20873334,40.2879982,542.7151485,557.7620448,497.7893421,438.0763811,3.393624714,438.251712,0.941475525,12.8199997,25.5,15.25393276,0.173475078
13.27237167,52.20876333,40.26699829,548.1944637,546.6817597,317.5447691,324.770683,1.692449415,246.2706304,0.942718283,12.86999989,27,15.25753252,0.171967859
13.27239501,52.20879167,40.28099823,522.2086136,519.4926284,441.3999332,295.1849603,1.251740687,1261.607391,0.973540735,12.44999981,27,15.261058,0.186427552
13.27241666,52.20881834,40.27600098,511.6986296,501.8924268,396.6852874,311.3850739,1.030028682,298.3993191,0.98513754,12.39000034,27.5,15.26446988,0.192522998
13.27243999,52.20884666,40.26800156,668.1014202,601.0804821,484.9341489,376.2467772,4.705457019,294.985284,0.954793384,12.34000015,27,15.2679493,0.142911444
13.27246167,52.208875,40.27199936,632.2440891,639.7214948,493.2595441,374.0581608,3.845338772,318.5827001,0.948362457,12.47000027,26.39999962,15.27135598,0.149999418
13.27248335,52.20890166,40.27500153,617.0903571,603.0629542,497.4427635,352.7346115,9.92461742,442.5369226,0.940321899,12.38000011,26.70000076,15.27479943,0.152379937
13.272505,52.20893,40.32099915,803.4283693,852.9861878,802.555984,642.4432985,10.26522059,722.0521751,0.921557227,12.30000019,26,15.27822683,0.114703098
13.27252668,52.20895667,40.3030014,775.6246964,927.1426006,907.9110331,868.7037743,0.52651344,813.2105652,0.945066489,12.25,25.20000076,15.28163704,0.121845848
13.27254833,52.208985,40.28699875,1056.916445,1163.105203,1082.467151,963.4948476,5.114733709,924.816953,0.964690332,12.52999973,25.79999924,15.2850799,0.091274039
13.27257166,52.20901334,40.26200104,1134.790187,1429.975698,1520.43867,1195.450975,3.43445322,1486.981825,0.95116897,12.77000046,27.29999924,15.28862678,0.083818928
13.27259499,52.20904166,40.22399902,1041.866402,1229.495167,1234.622847,1175.698742,6.099991028,1053.023569,0.939538635,12.71000004,27.70000076,15.29218351,0.090178418
13.27261667,52.20907,40.20100021,1029.527422,1044.921097,1072.681819,1136.780557,11.15001892,3767.342281,0.941444794,12.73999977,26.60000038,15.29572181,0.091444363
13.27264001,52.20909999,40.17599869,882.1588895,1054.142146,897.3106098,831.4001447,12.84518724,755.8156668,0.958541803,12.96000004,26.70000076,15.29924169,0.108658634
13.27266334,52.20912833,40.12900162,798.191531,955.5460521,884.8810888,717.1913191,10.45196776,1158.956637,0.998761185,12.89999962,27.29999924,15.30286153,0.125128011
13.27268667,52.20915834,40.0699997,844.6195,878.732631,1535.357672,624.4610218,9.944437492,478.5838882,1.001334653,12.78999996,26.10000038,15.30642945,0.118554527
13.27271001,52.20918667,40.02600098,707.0817377,736.9950387,644.5327323,605.0874965,5.041323926,551.5060284,0.925941403,12.86999989,27.10000038,15.30995781,0.130952527
13.27273165,52.20921501,39.98300171,796.7226473,806.41154,688.5303963,541.155769,2.872561524,518.1405892,0.920815033,12.60000038,25.79999924,15.31350146,0.115575356
13.27275333,52.20924333,39.92399979,640.1630651,652.9755652,550.6607458,417.8552928,2.27953553,348.0418544,0.95658577,12.63000011,25.5,15.3170085,0.149428454
13.27275333,52.20924333,39.92399979,722.7429846,770.1452496,617.2420161,504.1291362,2.772903449,449.9085868,0.933272598,12.63000011,25.5,15.3170085,0.12912925
13.27279835,52.20929999,39.83399963,604.3111987,686.9392696,635.3270391,509.9998947,2.423085162,431.7262615,0.943603574,12.68000031,27.70000076,15.32398948,0.156145307
13.27282168,52.20932833,39.75299835,617.4748388,582.856828,463.7859939,387.033121,1.769651743,366.062838,0.981411343,12.5699997,28.29999924,15.32750392,0.158939487
13.27284501,52.20935667,39.65299988,636.0308012,582.0959357,402.0267823,285.8410809,2.641235477,248.217449,0.944716803,12.47999954,26.89999962,15.33101025,0.148533184
13.27286666,52.20938333,39.5340004,718.9850544,681.0371702,634.5580599,557.2672326,2.516965493,466.1105627,0.930850635,12.64000034,27.70000076,15.33451904,0.129467314
13.27289,52.20941334,39.38700104,504.9128677,638.6065382,641.8598814,495.8931943,5.223814245,420.1439311,0.950712247,12.8199997,27,15.3381026,0.188292339
13.27291333,52.20944166,39.25999832,574.2140745,601.3127106,454.562982,298.2789157,3.173614576,297.4542488,0.930474463,12.97000027,25.89999962,15.34158051,0.162043131
13.27293666,52.20947,39.11700058,657.2779169,741.6330857,698.2682834,562.0913895,2.087722553,465.7631847,0.93978353,12.97999954,26.10000038,15.34521863,0.142981151
13.27296,52.2095,38.9280014,533.9670075,527.625994,421.8224212,341.7564963,3.376059254,395.9717087,0.976314996,12.94999981,25.70000076,15.34883842,0.18284182
13.27298333,52.20952834,38.77899933,495.8799994,489.250194,420.1832757,330.4873174,4.453221596,343.5249841,0.958773102,12.69999981,25.79999924,15.35235739,0.193347807
13.27300501,52.20955666,38.66799927,410.7332803,463.1405185,489.9095537,429.4388571,3.157950621,8428.160132,0.931491833,12.72999954,27.20000076,15.35588996,0.226787523
13.27302834,52.209585,38.5340004,390.6843022,398.4265647,381.3552281,372.1498955,4.450477021,333.9977151,0.958863208,12.8199997,26.29999924,15.35942775,0.245431721
13.27304999,52.20961334,38.42300034,417.1846078,376.232931,325.1599853,239.508862,2.519949289,324.3565869,0.977036926,12.60999966,24.60000038,15.36295915,0.234197741
13.27307332,52.20964166,38.30899811,580.9511014,596.2268644,454.64479,288.9392296,2.704990662,321.9148684,0.970581528,12.67000008,26.10000038,15.36652741,0.16706768
13.273095,52.20967167,38.19599915,467.8028176,432.8598221,315.7865063,239.1415884,0.649678831,218.6575389,0.954768652,12.77999973,26.5,15.37000632,0.204096388
13.27311834,52.2097,38.07799912,532.0963913,493.6120872,360.6684868,268.1139148,1.875369438,219.4379723,0.974889789,12.53999996,26.20000076,15.37359046,0.183216764
13.27314167,52.20972667,37.93600082,740.7890711,687.5525514,495.493798,391.1668671,6.451597236,300.3629169,0.963903226,12.55000019,26.70000076,15.3770096,0.130118446
13.27316332,52.20975501,37.84199905,669.5465578,758.0227443,655.937587,501.6180182,2.92122311,372.401186,0.924922089,12.36999989,25.5,15.38051816,0.138141564
13.27318665,52.20978333,37.76300049,651.8127226,612.7258576,509.352299,384.969141,2.254540122,305.1082292,0.969264465,12.26000023,26.39999962,15.3838886,0.148702907
13.27320833,52.20981,37.69100189,801.2827379,818.459578,687.3109175,534.241047,3.13251851,408.7467852,0.966670538,12.28999996,25.89999962,15.38729936,0.12064038
13.27323001,52.20983833,37.60200119,698.148675,843.9884732,780.9889243,610.37778,2.152753514,475.4567544,0.939907693,12.46000004,25.5,15.39073747,0.134628587
13.27325335,52.209865,37.51900101,696.2811071,810.7089854,744.1518623,587.4858027,2.562413821,449.8913333,0.962030527,12.36999989,25.39999962,15.39418638,0.138166973
13.27327499,52.20989334,37.45199966,619.7401637,725.2719519,648.1831145,507.1454099,3.989640223,400.7918884,0.962000967,12.5,25.70000076,15.39768594,0.1552265
13.27329667,52.20992166,37.41600037,727.3511518,796.9283106,682.083789,544.9117192,1.165282111,414.2731367,0.937101709,12.39000034,25.70000076,15.40109777,0.128837592
13.27331667,52.20994833,37.36299896,649.3783038,801.2286803,714.3751031,565.8688234,2.239346608,439.0129728,0.928952762,11.89999962,25,15.40447818,0.143052633
13.27333832,52.209975,37.32400131,631.3191945,660.5495823,592.4377292,488.8576103,2.379030102,382.3282363,0.949911725,11.85000038,24.89999962,15.40776909,0.150464572
13.27335835,52.21000166,37.2859993,664.7384986,635.0661698,525.0622825,407.0894098,3.444304888,336.5480112,0.968545935,11.68000031,25.20000076,15.41105003,0.145703301
13.27337834,52.21002833,37.26300049,638.4033814,728.4125836,596.4544542,425.4418658,4.536240061,350.2827989,0.978369037,11.85999966,24.20000076,15.41433885,0.153252484
13.27339834,52.210055,37.20399857,599.0601346,644.548767,577.6116468,473.2316834,2.206881536,353.7029343,0.976605856,11.90999985,23.39999962,15.41761852,0.163023009
13.27341833,52.21008333,37.18000031,659.6069469,705.0883419,642.9019776,540.8105677,1.280830186,425.0075428,0.990473477,12.23999977,23.10000038,15.4209605,0.150161165
13.27343833,52.21011167,37.17900085,748.4049859,860.5110329,864.0560811,805.0146766,1.743492537,689.630571,0.974467856,12.11999989,22.70000076,15.4243799,0.130205955
13.27345832,52.21014001,37.14300156,675.0830373,722.4801829,633.9649111,581.8864037,2.191456695,540.2089004,0.944972495,12.5,24.5,15.42779731,0.139978705
13.27348,52.21016833,37.14599991,573.8196045,612.1548027,566.2767265,464.0763998,2.52750053,377.3648685,0.935425037,12.34000015,24.70000076,15.43122117,0.163017267
13.2735,52.210195,37.11299896,659.5086342,892.6579721,699.4132739,559.9654726,3.454078858,440.05717,0.932324084,12.36999989,24.5,15.43464451,0.141366471
13.27352168,52.21022334,37.07300186,643.9846252,721.6568957,660.4991038,564.4644523,3.54003357,601.656847,0.953770624,12.60999966,26.29999924,15.43814734,0.148104564
13.27354333,52.21025167,37.02399826,651.6824328,707.0900294,643.7036991,566.8804699,19.13352554,459.3638847,0.940867407,12.36999989,27.39999962,15.44162014,0.144375137
13.27356666,52.21028001,36.97499847,706.9490381,815.2321949,846.2408358,726.9396881,4.527295487,607.280329,0.92046843,12.23999977,24.29999924,15.44500233,0.13020294
13.27358834,52.21030666,36.92900085,892.1135515,1136.385875,1098.652575,927.9514677,8.390258258,1043.775227,0.921024884,12.28999996,26.20000076,15.44846152,0.103240768
13.27360999,52.21033333,36.88600159,834.7427661,968.2831603,988.2886391,979.8477649,8.264851425,715.0232002,0.931617294,11.88000011,26.89999962,15.45176845,0.111605315
13.27363167,52.21036,36.84700012,832.7618189,830.1043154,735.6361008,641.2698165,4.677853349,523.5192356,0.928522012,11.93999958,27.5,15.45507458,0.111499109
13.273655,52.21038833,36.7840004,850.1054364,1073.01355,872.6837496,643.0148879,18.53064368,626.6474037,0.906126855,12.28999996,27.70000076,15.45844869,0.106589938
13.27367668,52.210415,36.77399826,645.6028943,617.5485755,548.3148428,1414.902062,5.642484077,1216.512747,0.883576807,12.36999989,26.20000076,15.46186419,0.136860726
13.27369833,52.21044334,36.76800156,632.0196242,564.3021798,444.8599474,331.4516433,2.330791653,258.299068,0.912309006,12.43999958,26.79999924,15.46531048,0.144348209
13.27372001,52.21046999,36.73899841,634.7219025,543.6526544,391.5278633,262.2293203,2.211088205,203.7858656,0.931502173,12,25.60000038,15.46874203,0.146757528
13.27374166,52.21049666,36.72800064,648.6547031,580.8096727,398.9720134,260.7371574,4.195327377,206.5875374,0.92937796,11.68000031,25.60000038,15.47204221,0.143277765
13.27376334,52.21052334,36.70800018,628.6743017,643.3900175,526.3488443,396.6815383,1.564233425,296.0177007,0.925387875,11.68000031,25.60000038,15.47204221,0.147196708
13.27378333,52.21055001,36.70700073,732.4840614,877.4376687,869.3200437,805.6364469,11.12856586,678.3410379,0.935570944,11.97999954,27.39999962,15.47857507,0.127725775
13.27380501,52.21057666,36.70700073,916.6466489,904.1388692,736.4508506,611.6876794,4.732882537,530.963398,0.962065158,12.06000042,27.20000076,15.48191219,0.104954855
13.27382835,52.21060333,36.6629982,1022.097934,1159.570278,998.3119815,706.7516166,8.581775416,517.1001982,0.951554047,12.10000038,28.79999924,15.48526735,0.093098128
13.27385,52.21063,36.62799835,1141.285237,1271.519628,994.6373218,741.5919289,4.377137004,615.6582558,0.985776898,11.97999954,27.20000076,15.48865418,0.086374279
13.27387168,52.21065666,36.60599899,1031.496758,1175.940852,1066.828108,822.8098498,2.415028686,602.0106082,0.956738132,12.14000034,28.10000038,15.49201501,0.092752413
13.27389333,52.210685,36.56000137,941.9871093,1060.958222,814.9380468,588.5249107,16.89086546,892.7925326,0.894481033,12.38000011,26.5,15.49536853,0.094956823
13.27391666,52.21071334,36.57899857,786.4471895,844.4967976,724.13926,559.3216447,3.499668006,769.7500375,0.938785846,12.51000023,26.39999962,15.49882457,0.119370488
13.27393834,52.21073999,36.56499863,1007.605186,1114.844006,832.6027038,588.7688292,5.016007167,425.9025405,0.96125625,12.19999981,25.5,15.50225588,0.09540009
13.27395999,52.21076833,36.56000137,1034.743803,1062.657622,906.8169874,741.9209802,2.404482803,585.3053192,0.942175305,12,26.20000076,15.505619,0.091053969
13.27398167,52.21079501,36.54399872,1067.876259,1308.648489,1237.788013,1010.025282,1.459873933,854.8850286,0.957695636,12.27999973,26.39999962,15.5090241,0.089682267
13.27400335,52.21082333,36.52399826,851.5603595,931.6151379,808.5066217,678.5306876,2.595734502,944.562926,0.928057135,12.53999996,26.39999962,15.51248921,0.10898313
13.274025,52.21085167,36.45399857,715.8095148,762.6700264,652.2269961,562.7724939,6.297740173,456.1697378,0.922782825,12.55000019,25.5,15.5160177,0.128914579
13.27404833,52.21087834,36.42300034,844.9559788,793.6067319,710.5969656,1475.13311,7.888701998,431.0299263,0.943625711,12.25,25.10000038,15.51937672,0.1116775
13.27407001,52.21090667,36.37400055,541.6738063,535.3599203,450.9865932,378.9738402,4.453978238,305.596365,0.923314407,12.28999996,25.70000076,15.52278171,0.170455798
13.27409166,52.21093334,36.31299973,518.0948075,574.2767331,506.419845,362.5770047,1.788790345,707.7604777,0.919350137,11.98999977,28,15.52618079,0.177448244
13.27411165,52.21096001,36.32300186,342.3794221,344.7778584,314.1128723,30.54643797,5.03952048,217.6509057,0.922312906,11.94999981,26.60000038,15.52947014,0.269383277
13.27413168,52.21098666,36.30699921,385.4763472,443.2198004,350.5544539,258.8714409,3.130633582,213.5379681,0.951714056,11.44999981,24.60000038,15.5327712,0.246892984
13.27415168,52.21101166,36.3199997,447.9550307,447.1681458,401.220197,316.0821046,2.855649525,264.37234,0.957816187,11,26,15.53584002,0.213819719
13.27417666,52.211035,36.31100082,334.9875786,349.1710866,317.3882758,251.1474999,2.981222719,338.8137485,0.951770181,10.94999981,39.5,15.53889066,0.284121037
13.27420832,52.21105334,36.31200028,293.5098026,285.1750126,171.3550209,135.884672,0.534985322,581.1336403,0.980632568,11.18999958,59.29999924,15.54196509,0.334105559
13.27425,52.21106334,36.3219986,373.1504567,334.7389129,246.4886818,197.7333803,1.367986334,182.115901,0.987824692,10.97000027,75.90000153,15.54504174,0.264725575
13.27429333,52.21106501,36.35300064,393.919572,349.4676048,253.0866695,191.8269987,2.046638916,147.7099766,0.966466095,11.03999996,96.40000153,15.54809726,0.245346046
13.27433666,52.21105833,36.35499954,453.2719321,438.4529956,332.5885245,255.1984773,3.216308364,2085.648605,0.98824989,11.03999996,96.40000153,15.54809726,0.21802583
13.27437166,52.21104333,36.38700104,384.8481719,381.5659694,317.6410932,245.7449842,1.995865674,183.2977343,0.978741849,10.44999981,131.3000031,15.5540805,0.254318955
13.27439667,52.21102333,36.40299988,386.1257346,420.1778274,310.1750145,209.0288505,2.938520017,182.5421565,0.972579257,10.96000004,149.8000031,15.55702244,0.251881491
13.27441168,52.21099666,36.42100143,340.3370936,376.8903717,341.7664959,290.1255125,0.406685512,210.8336476,0.997585062,11.14000034,167.8999939,15.56011715,0.29311676
13.27441333,52.21097,36.39599991,389.2728953,439.233657,392.9175269,299.5604919,1.227260092,984.2326931,0.970129227,11.09000015,182.8999939,15.56321809,0.249215714
13.274405,52.21094166,36.43000031,524.1932427,596.536832,564.3844233,465.7563106,0.905119778,338.181343,0.970479132,11.43999958,199.6000061,15.56630234,0.185137665
13.27438666,52.21091666,36.46099854,510.5437708,593.8368888,625.0917391,560.7202563,4.788730393,498.6684156,0.977840872,11.48999977,205.3000031,15.56948615,0.191529292
13.27436667,52.21089001,36.50999832,511.5991282,532.6318371,504.9109226,430.2789764,4.854950652,1039.269893,0.964198358,11.35999966,205.8000031,15.57269966,0.188467553
13.27434499,52.21086501,36.5530014,522.9938065,547.6604115,486.2946363,376.9158026,20.7385729,1059.617645,0.96586759,11.85000038,207,15.57592863,0.184680503
