X;Y;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.98514169;52.91506666;51.29899979;243.7441869;176.5524438;362.4590494;588.9655809;;510.1456603;1.472335239;0.604049376;3747;44854;13:01:30.000
13.98512999;52.91504002;51.42699814;258.8181206;177.053774;339.5076758;540.3199446;;436.4710811;1.479186705;0.571515898;3748;44854;13:01:31.000
13.98511836;52.91501503;51.55599976;268.0389565;168.9256731;331.1283379;437.630497;;365.0445052;1.493089181;0.557041857;3749;44854;13:01:32.000
13.98510666;52.91498998;51.68199921;268.8206426;163.0691702;263.7664924;324.9702408;;308.8022697;1.498835741;0.557559764;3750;44854;13:01:33.000
13.98509502;52.91496499;51.80099869;254.4502671;145.4815608;201.1242883;237.6387745;;328.3767591;1.495139874;0.587596111;3751;44854;13:01:34.000
13.98508333;52.91494001;51.91199875;227.5758202;122.7013016;172.1303721;243.7290142;;363.1959722;1.493780577;0.656388089;3752;44854;13:01:35.000
13.98507169;52.91491502;52.00699997;201.9579079;108.8817023;161.4981675;289.3101131;;464.5253507;1.495192222;0.740348441;3753;44854;13:01:36.000
13.98505999;52.91488997;52.09199905;179.2599988;113.5499664;194.5593058;376.0073683;;589.1859021;1.499165594;0.836307935;3754;44854;13:01:37.000
13.98504836;52.91486333;52.14099884;162.9009622;120.9281366;243.1550631;473.143165;;655.5280188;1.509696105;0.926757021;3755;44854;13:01:38.000
13.98503666;52.91483835;52.18500137;158.8858736;142.5609718;306.3997868;537.1232848;;653.8724126;1.522256208;0.95808153;3756;44854;13:01:39.000
13.98502331;52.91480999;52.22100067;166.8452059;173.5709616;360.5000696;545.2796113;;640.3976505;1.523120502;0.912894376;3757;44854;13:01:40.000
13.98501167;52.91478335;52.23199844;180.6764006;196.7778543;353.9010031;547.1018929;;594.494724;1.518733967;0.840582368;3758;44854;13:01:41.000
13.98499998;52.91475665;52.22900009;201.2644132;203.9834995;331.9521536;550.0314073;;514.5642234;1.517064016;0.753766645;3759;44854;13:01:42.000
13.98498669;52.91473001;52.24900055;223.233756;208.0606291;372.3208346;517.3709143;;487.483241;1.501589938;0.672653619;3760;44854;13:01:43.000
13.98497499;52.91470502;52.2519989;248.1526061;213.5065114;341.7459972;517.32937;;497.1610905;1.496740629;0.603153298;3761;44854;13:01:44.000
13.98496335;52.91467997;52.26900101;274.7959443;213.9562594;352.1362628;535.0266114;;489.2706433;1.507678357;0.548653788;3762;44854;13:01:45.000
13.98495166;52.91465333;52.2879982;298.7764887;224.7081997;344.405294;502.7141723;;463.6048881;1.507744158;0.504639493;3763;44854;13:01:46.000
13.98494167;52.91462669;52.28699875;320.1768451;243.4825513;348.083169;439.7275494;;457.2293851;1.497626891;0.467749906;3764;44854;13:01:47.000
13.98492998;52.91459999;52.28900147;337.1861664;255.5378757;312.5567843;439.2789155;;428.4822676;1.491434381;0.442317785;3765;44854;13:01:48.000
13.98491999;52.91457335;52.28900147;346.1166181;256.8520762;319.096642;420.362037;;393.0347997;1.48275446;0.428397362;3766;44854;13:01:49.000
13.98490836;52.91454665;52.31100082;346.5884569;255.8666128;320.1328855;408.7410631;;385.5869893;1.477436057;0.426279649;3767;44854;13:01:50.000
13.98489666;52.91452166;52.33000183;345.4863007;243.0236461;294.0220596;447.3165812;;370.5480091;1.4808226;0.428619774;3768;44854;13:01:51.000
13.98488503;52.91449502;52.37400055;335.9834215;228.5369621;300.1881048;461.0750445;;333.2870983;1.484879662;0.441950277;3769;44854;13:01:52.000
13.98487167;52.91446832;52.43600082;322.153385;215.2116488;319.6442609;415.8795447;;293.8653356;1.498111573;0.465030524;3770;44854;13:01:53.000
13.98485998;52.91444333;52.50500107;302.4819755;195.7428892;277.6120028;364.9401991;;240.2828305;1.50885522;0.498824836;3771;44854;13:01:54.000
13.98484999;52.9144167;52.58100128;275.8325511;171.0935585;239.1436776;293.7388461;;173.8980262;1.510187627;0.547501599;3772;44854;13:01:55.000
13.98483664;52.91438999;52.66600037;239.4937877;148.0370851;182.8776181;198.54946;;122.6303097;1.516876857;0.633367935;3773;44854;13:01:56.000
13.98482501;52.91436501;52.7480011;202.6610603;119.8958219;143.3313505;133.1549159;;86.60150364;1.533564694;0.756714038;3774;44854;13:01:57.000
13.98481331;52.91434002;52.81200028;166.6663792;95.11359105;99.07811168;91.86483514;;63.73790792;1.545250754;0.927152052;3775;44854;13:01:58.000
13.98480002;52.91431332;52.8769989;134.9219441;79.52619589;77.48499346;64.77488687;;54.93946056;1.554602924;1.152223928;3776;44854;13:01:59.000
13.98478832;52.91428668;52.93399811;111.0239912;69.51118779;57.62474726;55.46009124;;52.3462382;1.582759728;1.425601539;3777;44854;13:02:00.000
13.98477669;52.91425997;52.9640007;97.13215381;63.5759523;57.09753565;59.4572167;;54.96964188;1.61463608;1.662308532;3778;44854;13:02:01.000
13.98476499;52.91423499;52.97800064;89.32616117;60.84875724;58.01967627;64.322686;;62.57343877;1.620868239;1.814550427;3779;44854;13:02:02.000
13.98475335;52.91421;52.97900009;86.56695754;61.07924034;59.97186888;75.18002729;;71.97981741;1.618072285;1.869156929;3780;44854;13:02:03.000
13.98474;52.91418336;52.94300079;88.51959291;60.31660783;63.42397507;84.81568076;;80.29921764;1.623900717;1.834509924;3781;44854;13:02:04.000
13.98472831;52.91415831;52.88100052;91.65163624;59.58954935;67.49456815;87.44192228;;92.65958597;1.622103292;1.769857428;3782;44854;13:02:05.000
13.98471667;52.91413167;52.79100037;93.58504793;58.42884065;69.97250771;86.33468316;;109.3934323;1.616283235;1.727074218;3783;44854;13:02:06.000
13.98470497;52.91410497;52.68299866;95.64286573;60.91791764;70.75905264;94.06771383;;130.1823238;1.627980098;1.702144833;3784;44854;13:02:07.000
13.98469168;52.91407833;52.55599976;96.44287032;62.26286614;73.41218018;94.25991538;;170.9252962;1.647163081;1.707915863;3785;44854;13:02:08.000
13.98467999;52.91405169;52.41500092;95.94623215;66.51732995;83.26466836;105.8518874;;234.3017657;1.663200255;1.733471151;3786;44854;13:02:09.000
13.98467;52.91402499;52.25;97.10799028;73.76544445;86.48676257;126.6010582;;309.5307293;1.66760483;1.717268399;3787;44854;13:02:10.000
13.98465665;52.91399835;52.09999847;104.1136297;84.1532259;108.0694864;159.2949849;;397.7033725;1.656095383;1.590661461;3788;44854;13:02:11.000
13.98464502;52.91396999;51.94900131;115.8839591;96.32481144;131.1810457;190.8565278;;518.1885847;1.643056967;1.417846767;3789;44854;13:02:12.000
13.98463332;52.91394335;51.79899979;133.6247362;114.994454;156.5277877;275.6316449;;619.0153785;1.627674379;1.218093614;3790;44854;13:02:13.000
13.98462168;52.91391665;51.65999985;159.5060531;141.6737876;216.2750638;371.7719034;;692.0038871;1.610662325;1.009781318;3791;44854;13:02:14.000
13.98460833;52.91389001;51.52399826;196.3478171;176.0002722;274.7674192;481.0287422;;746.1382087;1.588748108;0.809149871;3792;44854;13:02:15.000
13.98459498;52.91386331;51.39099884;234.6520378;222.7408903;334.4016385;565.3701564;;757.8107323;1.573440874;0.670542173;3793;44854;13:02:16.000
13.98458335;52.91383667;51.25600052;275.0307174;268.870929;416.3280947;646.6226153;;726.1284014;1.564089653;0.568696351;3794;44854;13:02:17.000
13.98457;52.91381003;51.10599899;312.9234325;303.4697231;460.4495998;673.8581796;;688.1664077;1.547858231;0.494644399;3795;44854;13:02:18.000
13.98455836;52.91378333;50.97100067;338.6014183;322.1024814;436.4126976;688.8657645;;633.4537855;1.531596473;0.4523302;3796;44854;13:02:19.000
13.98454666;52.91375834;50.85300064;347.3069467;322.0652929;462.0412244;662.5337635;;567.0735349;1.520218789;0.437716206;3797;44854;13:02:20.000
13.98453668;52.91373336;50.72600174;345.5269357;301.2650996;438.7642152;649.5873244;;516.3821742;1.506439109;0.435983118;3798;44854;13:02:21.000
13.98452498;52.91370831;50.62200165;333.2433311;274.3329496;425.3171297;606.7378285;;455.1649682;1.493691799;0.448228565;3799;44854;13:02:22.000
13.98451335;52.91368332;50.51599884;318.2967644;245.4333787;366.2900041;551.0544194;;385.227512;1.491385814;0.468551987;3800;44854;13:02:23.000
13.98450165;52.91365668;50.41199875;308.511496;222.7282966;355.2255351;467.2996479;;338.1025176;1.487315373;0.482093988;3801;44854;13:02:24.000
13.98449001;52.91363169;50.32799912;302.6584755;210.2961694;310.0183852;387.6764057;;299.9785384;1.489584871;0.492166911;3802;44854;13:02:25.000
13.98447832;52.91360836;50.29399872;299.5609014;201.1112565;254.5651112;300.8763681;;259.2063865;1.495530126;0.499240762;3803;44854;13:02:26.000
13.98446833;52.91358331;50.23199844;296.7510927;194.3632325;239.3711772;234.5714709;;231.5232478;1.498206587;0.504869779;3804;44854;13:02:27.000
13.9844567;52.91355998;50.15599823;286.9186691;197.8514467;194.615588;182.7744793;;219.6199398;1.49837999;0.522231612;3805;44854;13:02:28.000
13.984445;52.91353499;50.06600189;270.817138;198.4696012;192.8533078;152.4139451;;208.2473777;1.496105573;0.552441246;3806;44854;13:02:29.000
13.98443502;52.91351166;49.98600006;251.6002702;197.8252754;172.1595373;152.7873716;;199.6925219;1.491318636;0.592733321;3807;44854;13:02:30.000
13.98442497;52.91348832;49.9280014;230.9360503;201.8916524;171.6656476;161.6251271;;200.595021;1.486815404;0.643821266;3808;44854;13:02:31.000
13.98441499;52.91346499;49.87400055;210.9210291;203.1951981;163.3468952;178.5515476;;204.0120839;1.479502284;0.701448448;3809;44854;13:02:32.000
13.98440501;52.91344331;49.83100128;195.6296406;196.4363465;168.6307615;186.3995449;;200.9278424;1.477533263;0.755270652;3810;44854;13:02:33.000
13.98439166;52.913425;49.7879982;180.5545848;187.5495727;167.4502721;188.7306903;;187.1882495;1.483537863;0.821656157;3811;44854;13:02:34.000
13.98437169;52.91340834;49.77299881;165.5404632;174.1051603;162.4955124;174.4937969;;174.7756412;1.487238081;0.898413628;3812;44854;13:02:35.000
13.98434499;52.91339665;49.77099991;149.3604544;153.5974292;150.9151409;154.1889936;;166.0157388;1.489039512;0.996943614;3813;44854;13:02:36.000
13.98431333;52.91338832;49.80599976;132.9828042;134.4699883;127.6799692;133.5535478;;150.3500727;1.491592462;1.121643111;3814;44854;13:02:37.000
13.98428001;52.91338666;49.82400131;115.6153415;119.1692376;115.3584989;129.2697168;;136.1446867;1.491923954;1.290420402;3815;44854;13:02:38.000
13.98424664;52.91339169;49.88299942;101.9547105;108.7441192;101.6723208;122.5725812;;130.3230935;1.486921146;1.458413387;3816;44854;13:02:39.000
13.98421669;52.91340001;49.98099899;91.03239591;98.55441532;97.52802895;114.7807557;;119.581314;1.491864542;1.638828164;3817;44854;13:02:40.000
13.98419336;52.9134133;50.08399963;84.05025877;92.46280746;96.69178839;109.7585645;;104.9894146;1.505617474;1.791329969;3818;44854;13:02:41.000
13.98417333;52.91343002;50.15499878;78.97369344;86.61624679;93.79425707;100.8938818;;95.79103153;1.522608491;1.927994532;3819;44854;13:02:42.000
13.9841617;52.91344833;50.27199936;76.86225158;81.08021436;82.23278459;84.57712934;;88.49047239;1.538508727;2.001644104;3820;44854;13:02:43.000
13.98415502;52.91346664;50.35300064;76.8621346;73.6610756;77.68805395;76.0339721;;80.72392744;1.548426141;2.014550011;3821;44854;13:02:44.000
13.9841533;52.91348667;50.43399811;76.7372781;69.74370976;72.03273753;73.70497106;;81.28282486;1.550893325;2.021042919;3822;44854;13:02:45.000
13.98415667;52.91350664;50.46500015;75.56972078;66.210056;66.09110947;71.76732565;;79.99817402;1.55588525;2.05887389;3823;44854;13:02:46.000
13.984165;52.91352832;50.50799942;75.97862533;64.62370184;61.55072425;66.13963748;;82.08859261;1.560798669;2.054260211;3824;44854;13:02:47.000
13.98417333;52.91355165;50.5359993;76.65219772;63.63007705;65.14426417;66.1102605;;88.4604421;1.569534584;2.047605457;3825;44854;13:02:48.000
13.98418331;52.91357498;50.57799912;75.47265851;65.2902524;65.47446063;67.8044969;;106.8969967;1.582678054;2.097021737;3826;44854;13:02:49.000
13.98419336;52.91360003;50.63499832;78.08614275;69.76739135;68.61741815;75.77246278;;138.6721216;1.594610674;2.042117356;3827;44854;13:02:50.000
13.98420334;52.91362667;50.69300079;82.41334077;78.47721927;81.98685503;92.11613417;;198.1508799;1.600228131;1.941710063;3828;44854;13:02:51.000
13.98421332;52.91365166;50.77500153;88.86465425;90.55758111;98.97565594;140.4682716;;282.8630195;1.598481359;1.798781948;3829;44854;13:02:52.000
13.98422502;52.91367664;50.83200073;99.66197343;109.0275968;130.7215264;212.539624;;352.7359665;1.595924331;1.601337277;3830;44854;13:02:53.000
13.98423831;52.91370169;50.87799835;117.7262955;138.4532962;171.6431492;277.5019232;;421.0832587;1.584718953;1.346104492;3831;44854;13:02:54.000
13.98425166;52.91372833;50.91999817;138.1971079;172.08187;216.6537227;338.1823921;;468.838447;1.561279463;1.12974829;3832;44854;13:02:55.000
13.98426501;52.91375497;50.97600174;166.7080782;198.4744727;266.8573601;391.1332593;;522.7607272;1.547103857;0.928031727;3833;44854;13:02:56.000
13.98427836;52.91378168;51.0379982;194.5923666;217.1760012;279.0302284;426.9839538;;522.5502832;1.550816003;0.796956237;3834;44854;13:02:57.000
13.98429;52.91380666;51.13299942;213.8606456;222.3447684;294.3832793;425.695318;;577.2547333;1.549633149;0.724599491;3835;44854;13:02:58.000
13.98430169;52.91383165;51.22499847;221.8954041;213.8708585;301.7857919;426.9630851;;608.0220209;1.554415565;0.700517242;3836;44854;13:02:59.000
13.98431168;52.9138567;51.30699921;223.1644649;195.5032181;298.0070894;428.060117;;657.8975755;1.568913179;0.703030018;3837;44854;13:03:00.000
13.98432331;52.91388168;51.36199951;217.7925529;185.2610671;276.0863401;422.5688417;;624.4738852;1.573330756;0.722398785;3838;44854;13:03:01.000
13.98433501;52.91390667;51.47200012;211.8728834;188.1522982;311.8135128;404.5194196;;614.9738434;1.568984205;0.740530916;3839;44854;13:03:02.000
13.98434499;52.91393166;51.56499863;216.2376548;214.0741268;304.2301783;392.0175169;;548.3035997;1.565743861;0.72408474;3840;44854;13:03:03.000
13.98435669;52.91395664;51.64300156;231.6123148;236.9383298;308.9959975;378.538824;;500.4490807;1.566305837;0.676261899;3841;44854;13:03:04.000
13.98436667;52.91398169;51.73600006;250.7731224;259.9766959;322.6691224;356.7881107;;418.7972226;1.570073319;0.626093141;3842;44854;13:03:05.000
13.98437665;52.91400668;51.8030014;263.7129533;271.9868275;287.5914033;327.4459589;;380.1661715;1.570290364;0.595454392;3843;44854;13:03:06.000
13.9843867;52.91403167;51.88899994;269.5355216;269.6140192;267.7814057;297.1171843;;343.677458;1.568750117;0.582019805;3844;44854;13:03:07.000
13.98439668;52.91405665;51.96300125;259.7711167;239.027904;236.2572761;280.865155;;316.8352919;1.582130747;0.609047983;3845;44854;13:03:08.000
13.98440666;52.91408335;52.04700089;236.8209153;210.0763073;223.6313913;271.96932;;296.2142217;1.596800609;0.674265027;3846;44854;13:03:09.000
13.98441836;52.91410834;52.11100006;206.8081977;185.2229935;207.0668777;294.6564321;;295.2366169;1.603216139;0.775218853;3847;44854;13:03:10.000
13.98443;52.91413498;52.20299912;180.4144636;176.9689526;224.3894643;359.9861689;;300.6452969;1.617798827;0.896712378;3848;44854;13:03:11.000
13.98444335;52.91416003;52.29700089;159.7882502;176.5270573;258.8349504;407.431745;;295.2953573;1.632160658;1.021452238;3849;44854;13:03:12.000
13.98445498;52.91418667;52.36500168;152.9341821;197.0553659;293.198271;445.2603696;;302.6623213;1.626973985;1.063839335;3850;44854;13:03:13.000
13.98446668;52.91421166;52.41600037;160.1918392;225.3610715;325.9185812;480.8934946;;290.7885636;1.617558087;1.009763104;3851;44854;13:03:14.000
13.98447832;52.91423664;52.4620018;181.2195938;258.2281394;347.4202158;462.892648;;282.3109219;1.620060403;0.893976401;3852;44854;13:03:15.000
13.98449001;52.91426169;52.47700119;213.3444015;273.8710316;359.4750943;406.8233871;;292.1449139;1.60700993;0.753246825;3853;44854;13:03:16.000
13.98450165;52.91428833;52.48300171;256.2084993;288.9068775;322.108184;384.4011727;;320.5077116;1.579549825;0.616509534;3854;44854;13:03:17.000
13.98451335;52.91431332;52.46699905;303.27383;299.3761334;332.7125185;358.473789;;332.1720831;1.556032588;0.513078424;3855;44854;13:03:18.000
13.98452498;52.91434002;52.47200012;346.0279511;314.7561758;341.9012534;310.7698109;;333.007425;1.526840703;0.441247795;3856;44854;13:03:19.000
13.98453668;52.91436501;52.45199966;381.7255133;322.4702944;323.7327863;276.6996675;;323.3812157;1.491999131;0.390856539;3857;44854;13:03:20.000
13.98454831;52.91438999;52.41199875;407.341481;331.1237482;293.5153431;248.9434552;;294.7609382;1.47210904;0.361394336;3858;44854;13:03:21.000
13.98456001;52.9144167;52.38899994;419.7389114;332.1933679;270.4528862;204.716254;;259.5754326;1.462349199;0.348394957;3859;44854;13:03:22.000
13.98457165;52.91444333;52.38999939;420.1415882;324.5834797;234.57944;174.1574034;;243.887926;1.451928402;0.345580738;3860;44854;13:03:23.000
13.98458335;52.91446997;52.35300064;417.9759049;303.7885726;212.3672343;194.0897169;;265.222283;1.449331876;0.346750102;3861;44854;13:03:24.000
13.98459498;52.91449502;52.32699966;412.5597636;286.4789129;241.5595091;266.7379319;;326.0175828;1.452009365;0.351951279;3862;44854;13:03:25.000
13.98460668;52.91452166;52.33399963;406.8348828;287.6836397;256.733518;400.739015;;371.7904975;1.44883744;0.356124192;3863;44854;13:03:26.000
13.98462003;52.91454665;52.32099915;401.4655873;293.6803526;326.8007213;562.5060004;;409.1878223;1.446076039;0.360199251;3864;44854;13:03:27.000
13.98463167;52.91457164;52.31800079;395.2631329;307.2290612;434.5040731;687.0281698;;407.7955165;1.450555863;0.366984862;3865;44854;13:03:28.000
13.98464502;52.91459669;52.31600189;378.493579;311.7284456;473.7700286;700.1376103;;373.0142249;1.461191852;0.386054595;3866;44854;13:03:29.000
13.98465665;52.91462167;52.29199982;351.6580127;298.511461;451.20843;650.0493226;;292.4687628;1.469806343;0.417964696;3867;44854;13:03:30.000
13.98466835;52.91464831;52.29899979;314.133362;260.7762473;410.7461335;521.8793848;;224.2595988;1.485828643;0.472992946;3868;44854;13:03:31.000
13.98468164;52.91467336;52.31900024;271.1964738;220.3401851;324.0595223;367.2580554;;161.3351477;1.503840507;0.554520671;3869;44854;13:03:32.000
13.98469499;52.9147;52.34799957;227.0072535;170.7411811;233.000097;232.5474145;;125.0584447;1.514487415;0.667153755;3870;44854;13:03:33.000
